time	V(input)
3.206225368230280e-02	1.906266e-02
3.206231325565873e-02	1.907996e-02
3.206237456394798e-02	1.909776e-02
3.206248009651625e-02	1.912840e-02
3.206259491954178e-02	1.916172e-02
3.206278860031098e-02	1.921790e-02
3.206305149744401e-02	1.929413e-02
3.206353511283442e-02	1.943420e-02
3.206432326612094e-02	1.966210e-02
3.206589957269399e-02	2.011644e-02
3.206827363387207e-02	2.079698e-02
3.207048609534988e-02	2.142704e-02
3.207304664384476e-02	2.215105e-02
3.207540092571862e-02	2.281168e-02
3.207795074784514e-02	2.352154e-02
3.208036049187915e-02	2.418686e-02
3.208049022958148e-02	2.422253e-02
3.208074970498614e-02	2.429381e-02
3.208126865579546e-02	2.443618e-02
3.208153405083349e-02	2.450888e-02
3.208165473926599e-02	2.454192e-02
3.208175326986572e-02	2.456889e-02
3.208188949658473e-02	2.460615e-02
3.208197002183646e-02	2.462817e-02
3.208206741850418e-02	2.465480e-02
3.208213659289370e-02	2.467370e-02
3.208223680766286e-02	2.470108e-02
3.208239533553420e-02	2.474437e-02
3.208255319707184e-02	2.478745e-02
3.208278042858502e-02	2.484942e-02
3.208307103776490e-02	2.492860e-02
3.208403012753206e-02	2.518934e-02
3.208483743613301e-02	2.540810e-02
3.208619977430029e-02	2.577578e-02
3.208881776684529e-02	2.647701e-02
3.209405375193529e-02	2.785780e-02
3.210151168659768e-02	2.977214e-02
3.211110504893216e-02	3.213792e-02
3.212352732116817e-02	3.502668e-02
3.213815123894916e-02	3.815285e-02
3.215598318376232e-02	4.152685e-02
3.217782193634168e-02	4.494578e-02
3.220662920823730e-02	4.815496e-02
3.222414750369175e-02	4.934181e-02
3.224248939006545e-02	4.994434e-02
3.226220669414388e-02	4.985301e-02
3.228486886909574e-02	4.880481e-02
3.232160277812873e-02	4.502467e-02
3.238008974364697e-02	3.420680e-02
3.246802519476399e-02	9.977743e-03
3.256568144476400e-02	-2.005369e-02
3.263248180166926e-02	-3.697771e-02
3.266942395046134e-02	-4.372786e-02
3.269513743344862e-02	-4.705865e-02
3.271395042378474e-02	-4.872285e-02
3.272983499361277e-02	-4.959921e-02
3.274513184614258e-02	-4.997661e-02
3.276319012048468e-02	-4.982839e-02
3.278646823373973e-02	-4.869314e-02
3.282418191810693e-02	-4.466642e-02
3.288412237872808e-02	-3.327191e-02
3.289532804173031e-02	-3.056386e-02
3.291773936773477e-02	-2.470759e-02
3.292334219923589e-02	-2.316233e-02
3.293454786223812e-02	-1.998767e-02
3.293734927798867e-02	-1.917791e-02
3.294295210948979e-02	-1.754081e-02
3.294347737494302e-02	-1.738618e-02
3.294432296550381e-02	-1.713686e-02
3.294521491595299e-02	-1.687335e-02
3.294699881685133e-02	-1.634475e-02
3.294918906859805e-02	-1.569294e-02
3.295059010991133e-02	-1.527443e-02
3.295167340975205e-02	-1.495002e-02
3.295265270064961e-02	-1.465616e-02
3.295372525458589e-02	-1.433368e-02
3.295473909792966e-02	-1.402825e-02
3.295575286187344e-02	-1.372227e-02
3.295749364990729e-02	-1.319558e-02
3.295968896187226e-02	-1.252912e-02
3.296178074279529e-02	-1.189187e-02
3.296402851321893e-02	-1.120481e-02
3.296643260123357e-02	-1.046750e-02
3.296821786909457e-02	-9.918423e-03
3.296895300930953e-02	-9.691956e-03
3.296897598244125e-02	-9.684876e-03
3.296902192870468e-02	-9.670715e-03
3.296911382123156e-02	-9.642389e-03
3.296922804607134e-02	-9.607175e-03
3.296924363970023e-02	-9.602368e-03
3.296927482695798e-02	-9.592752e-03
3.296932689799755e-02	-9.576697e-03
3.296938371723961e-02	-9.559177e-03
3.296941547161418e-02	-9.549384e-03
3.296944217100896e-02	-9.541151e-03
3.296947488274029e-02	-9.531063e-03
3.296950958869486e-02	-9.520359e-03
3.296954818600314e-02	-9.508455e-03
3.296959455053748e-02	-9.494155e-03
3.296965357177436e-02	-9.475949e-03
3.296972835778357e-02	-9.452879e-03
3.296981894844662e-02	-9.424931e-03
3.296994909978628e-02	-9.384773e-03
3.297010710798473e-02	-9.336011e-03
3.297034855851943e-02	-9.261480e-03
3.297068672790111e-02	-9.157059e-03
3.297130926774412e-02	-8.964720e-03
3.297154010673214e-02	-8.893366e-03
3.297168930688942e-02	-8.847237e-03
3.297177403225311e-02	-8.821039e-03
3.297182487982300e-02	-8.805314e-03
3.297186292071536e-02	-8.793550e-03
3.297189407382444e-02	-8.783915e-03
3.297192059889742e-02	-8.775711e-03
3.297194436555612e-02	-8.768361e-03
3.297196831818259e-02	-8.760952e-03
3.297199387435271e-02	-8.753047e-03
3.297203468658751e-02	-8.740424e-03
3.297207253169966e-02	-8.728717e-03
3.297211582550152e-02	-8.715325e-03
3.297218243965300e-02	-8.694717e-03
3.297228223137787e-02	-8.663842e-03
3.297245270484964e-02	-8.611091e-03
3.297276546542737e-02	-8.514287e-03
3.297339098658285e-02	-8.320578e-03
3.297411532069826e-02	-8.096109e-03
3.297484124191810e-02	-7.870981e-03
3.297566928163984e-02	-7.613983e-03
3.297643369493423e-02	-7.376549e-03
3.297729455533560e-02	-7.108954e-03
3.297815519757084e-02	-6.841219e-03
3.297915166189553e-02	-6.530983e-03
3.298021081770585e-02	-6.200948e-03
3.298146558133634e-02	-5.809607e-03
3.298290009705472e-02	-5.361763e-03
3.298465906886686e-02	-4.812036e-03
3.298687315462236e-02	-4.119246e-03
3.298975726258994e-02	-3.215630e-03
3.299408364624194e-02	-1.858249e-03
3.300188943075281e-02	5.935683e-04
3.301190368026350e-02	3.736166e-03
3.302264752246065e-02	7.090942e-03
3.303323823604706e-02	1.036636e-02
3.304475745186074e-02	1.387637e-02
3.305740545769229e-02	1.764596e-02
3.307208729756229e-02	2.188045e-02
3.308901451920286e-02	2.652943e-02
3.310968325557667e-02	3.179446e-02
3.313538639946157e-02	3.758572e-02
3.316978864698965e-02	4.378331e-02
3.320462791984216e-02	4.798194e-02
3.322104067462837e-02	4.917457e-02
3.323846963090103e-02	4.986884e-02
3.326070803963471e-02	4.988687e-02
3.328243102455274e-02	4.896553e-02
3.331766731408693e-02	4.554851e-02
3.337391453986452e-02	3.559564e-02
3.345914131996394e-02	1.269560e-02
3.355679756996394e-02	-1.746714e-02
3.362828940961939e-02	-3.607846e-02
3.366661950051870e-02	-4.329386e-02
3.369312663688556e-02	-4.684142e-02
3.371245720031905e-02	-4.861536e-02
3.372797737325229e-02	-4.952209e-02
3.374471765831295e-02	-4.997246e-02
3.376303604216266e-02	-4.983237e-02
3.378621767356550e-02	-4.871096e-02
3.382377801306097e-02	-4.472330e-02
3.388349161942793e-02	-3.341956e-02
3.397287261298517e-02	-8.481115e-03
3.407052886298517e-02	2.143918e-02
3.413470035283286e-02	3.744323e-02
3.417091785837833e-02	4.395352e-02
3.419621214684544e-02	4.717167e-02
3.421474986278108e-02	4.877863e-02
3.423082900448575e-02	4.963771e-02
3.424630427000504e-02	4.998652e-02
3.426362615696708e-02	4.981686e-02
3.428717726828267e-02	4.864207e-02
3.432532458127078e-02	4.450394e-02
3.438590524895876e-02	3.285173e-02
3.447629128460025e-02	7.420796e-03
3.456036287853902e-02	-1.851218e-02
3.461881320880018e-02	-3.395462e-02
3.466798283946131e-02	-4.350653e-02
3.469775397844863e-02	-4.733005e-02
3.471589838067241e-02	-4.885663e-02
3.473225644014837e-02	-4.968959e-02
3.474884008303535e-02	-4.999867e-02
3.476456887390673e-02	-4.979066e-02
3.478870998872240e-02	-4.852835e-02
3.482779309567915e-02	-4.414512e-02
3.488974874968818e-02	-3.193198e-02
3.494068250408432e-02	-1.820670e-02
3.498427639006965e-02	-4.931686e-03
3.502841115710426e-02	8.878299e-03
3.508515293330306e-02	2.549341e-02
3.514696552818865e-02	3.988319e-02
3.518171915395518e-02	4.546867e-02
3.520405305479308e-02	4.793084e-02
3.522060932010476e-02	4.914987e-02
3.523794761475150e-02	4.985670e-02
3.526051311600431e-02	4.989095e-02
3.528211389887759e-02	4.898559e-02
3.531715501491573e-02	4.561466e-02
3.537310879800639e-02	3.577295e-02
3.545797426486638e-02	1.304988e-02
3.551067847107214e-02	-3.352224e-03
3.555378312582558e-02	-1.657671e-02
3.559709210164166e-02	-2.864533e-02
3.564240750462026e-02	-3.900335e-02
3.568665847654232e-02	-4.609216e-02
3.570767740836369e-02	-4.824255e-02
3.572333262757569e-02	-4.929977e-02
3.574124953818839e-02	-4.992445e-02
3.576174484590600e-02	-4.986392e-02
3.578411765428118e-02	-4.885556e-02
3.582039060339946e-02	-4.518897e-02
3.587819046979412e-02	-3.463954e-02
3.594797688611480e-02	-1.605406e-02
3.599739317011121e-02	-8.189232e-04
3.600158379446999e-02	4.975555e-04
3.600996504318754e-02	3.128566e-03
3.602672754062265e-02	8.357293e-03
3.604232538302133e-02	1.314073e-02
3.604354060226191e-02	1.350870e-02
3.604597104074306e-02	1.424224e-02
3.604813026525032e-02	1.489115e-02
3.604948234119226e-02	1.529610e-02
3.605045974924466e-02	1.558815e-02
3.605114739797563e-02	1.579327e-02
3.605168435459070e-02	1.595323e-02
3.605211070650491e-02	1.608012e-02
3.605246250482924e-02	1.618473e-02
3.605277953926340e-02	1.627893e-02
3.605307298353108e-02	1.636607e-02
3.605334635634463e-02	1.644720e-02
3.605361136627071e-02	1.652580e-02
3.605389339701801e-02	1.660939e-02
3.605416885888093e-02	1.669099e-02
3.605449016245548e-02	1.678611e-02
3.605490901010231e-02	1.691000e-02
3.605534694123871e-02	1.703941e-02
3.605583041131455e-02	1.718212e-02
3.605651906539330e-02	1.738513e-02
3.605728426462094e-02	1.761033e-02
3.605838020526082e-02	1.793214e-02
3.606005445498288e-02	1.842213e-02
3.606160710090867e-02	1.887471e-02
3.606211776975784e-02	1.902318e-02
3.606211778624666e-02	1.902318e-02
3.606211780823176e-02	1.902319e-02
3.606211785220195e-02	1.902320e-02
3.606211794014234e-02	1.902322e-02
3.606211811602312e-02	1.902328e-02
3.606211846778468e-02	1.902338e-02
3.606211917130778e-02	1.902358e-02
3.606213183472377e-02	1.902726e-02
3.606214449813976e-02	1.903094e-02
3.606215716155575e-02	1.903462e-02
3.606216982497173e-02	1.903830e-02
3.606218248838772e-02	1.904198e-02
3.606219515180371e-02	1.904566e-02
3.606220781521970e-02	1.904933e-02
3.606226985970672e-02	1.906735e-02
3.606230168501564e-02	1.907660e-02
3.606233926956422e-02	1.908751e-02
3.606236390056850e-02	1.909466e-02
3.606239257183395e-02	1.910299e-02
3.606243478119928e-02	1.911524e-02
3.606248286125166e-02	1.912920e-02
3.606253602236129e-02	1.914463e-02
3.606261386826407e-02	1.916722e-02
3.606269434620381e-02	1.919056e-02
3.606282627596247e-02	1.922883e-02
3.606299359763716e-02	1.927734e-02
3.606328941274779e-02	1.936306e-02
3.606372182687383e-02	1.948823e-02
3.606457916926416e-02	1.973599e-02
3.606616967103275e-02	2.019410e-02
3.606857013296424e-02	2.088166e-02
3.607077525363964e-02	2.150908e-02
3.607334862771154e-02	2.223606e-02
3.607569644396377e-02	2.289425e-02
3.607825347727540e-02	2.360542e-02
3.608065887584336e-02	2.426887e-02
3.608077509751713e-02	2.430078e-02
3.608100754086467e-02	2.436458e-02
3.608147242755975e-02	2.449201e-02
3.608157437183403e-02	2.451992e-02
3.608177826038257e-02	2.457573e-02
3.608179737493400e-02	2.458095e-02
3.608187383313970e-02	2.460187e-02
3.608197577741398e-02	2.462975e-02
3.608210946980270e-02	2.466629e-02
3.608218550711889e-02	2.468706e-02
3.608228270327477e-02	2.471361e-02
3.608236276613556e-02	2.473547e-02
3.608247251967487e-02	2.476543e-02
3.608264396411281e-02	2.481221e-02
3.608283021578352e-02	2.486299e-02
3.608308574630694e-02	2.493261e-02
3.608342734109454e-02	2.502557e-02
3.608457352565965e-02	2.533666e-02
3.608566917675735e-02	2.563280e-02
3.608783866281483e-02	2.621558e-02
3.609217763492979e-02	2.736644e-02
3.609938444866658e-02	2.923260e-02
3.610794696702490e-02	3.137160e-02
3.611973569654015e-02	3.416678e-02
3.613346004463403e-02	3.718387e-02
3.615046788975514e-02	4.053707e-02
3.617062500629956e-02	4.390959e-02
3.619727578077360e-02	4.728140e-02
3.622331930539466e-02	4.929907e-02
3.624146344006923e-02	4.992810e-02
3.626182454743316e-02	4.986207e-02
3.628424729653514e-02	4.884688e-02
3.632059983076756e-02	4.516080e-02
3.637851847227464e-02	3.456515e-02
3.646577496063715e-02	1.066944e-02
3.656343121063715e-02	-1.940412e-02
3.663143573849638e-02	-3.675571e-02
3.666872191674832e-02	-4.362049e-02
3.669463324583760e-02	-4.700489e-02
3.671357569995345e-02	-4.869628e-02
3.672936894415699e-02	-4.958050e-02
3.674502787875426e-02	-4.997560e-02
3.676315144651951e-02	-4.982939e-02
3.678640534336357e-02	-4.869763e-02
3.682408054358407e-02	-4.468072e-02
3.688396409410599e-02	-3.330901e-02
3.689516148000486e-02	-3.060525e-02
3.691755625180262e-02	-2.475758e-02
3.692315494475205e-02	-2.321445e-02
3.693435233065093e-02	-2.004397e-02
3.693715167712566e-02	-1.923523e-02
3.694275037007509e-02	-1.760014e-02
3.694415004331245e-02	-1.718789e-02
3.694694938978717e-02	-1.635943e-02
3.695017219423594e-02	-1.539939e-02
3.695183352704728e-02	-1.490201e-02
3.695296403283155e-02	-1.456262e-02
3.695420619356971e-02	-1.418886e-02
3.695550096614209e-02	-1.379835e-02
3.695684899863470e-02	-1.339081e-02
3.695831524815968e-02	-1.294644e-02
3.695992388517579e-02	-1.245765e-02
3.696169372247785e-02	-1.191842e-02
3.696387167218330e-02	-1.125282e-02
3.696615611231050e-02	-1.055242e-02
3.696809601161451e-02	-9.955942e-03
3.696813155716048e-02	-9.944999e-03
3.696820264825242e-02	-9.923110e-03
3.696834483043631e-02	-9.879326e-03
3.696862919480409e-02	-9.791736e-03
3.696919792353965e-02	-9.616463e-03
3.696921569631264e-02	-9.610983e-03
3.696925124185861e-02	-9.600024e-03
3.696932233295055e-02	-9.578104e-03
3.696941875574612e-02	-9.548372e-03
3.696946840816340e-02	-9.533060e-03
3.696950975674268e-02	-9.520307e-03
3.696956289220402e-02	-9.503920e-03
3.696958462779500e-02	-9.497215e-03
3.696961172570076e-02	-9.488857e-03
3.696964534331787e-02	-9.478487e-03
3.696967895103883e-02	-9.468121e-03
3.696971739627784e-02	-9.456261e-03
3.696976185764697e-02	-9.442545e-03
3.696982044231885e-02	-9.424470e-03
3.696989203777970e-02	-9.402380e-03
3.696998107580346e-02	-9.374905e-03
3.697010540992370e-02	-9.336535e-03
3.697025990115619e-02	-9.288849e-03
3.697048872307354e-02	-9.218205e-03
3.697078654685249e-02	-9.126228e-03
3.697127498138984e-02	-8.975317e-03
3.697150837238657e-02	-8.903177e-03
3.697168868330886e-02	-8.847429e-03
3.697179909755920e-02	-8.813287e-03
3.697189020443602e-02	-8.785112e-03
3.697195129089380e-02	-8.766219e-03
3.697200059212821e-02	-8.750970e-03
3.697204002598629e-02	-8.738772e-03
3.697207224524391e-02	-8.728806e-03
3.697209911354655e-02	-8.720495e-03
3.697212292341684e-02	-8.713129e-03
3.697214688242482e-02	-8.705717e-03
3.697217247715007e-02	-8.697798e-03
3.697221369656568e-02	-8.685047e-03
3.697225163637323e-02	-8.673308e-03
3.697229502790415e-02	-8.659882e-03
3.697236237449592e-02	-8.639044e-03
3.697246283018768e-02	-8.607958e-03
3.697263522105190e-02	-8.554604e-03
3.697295185145692e-02	-8.456581e-03
3.697358511226694e-02	-8.260436e-03
3.697431465554799e-02	-8.034307e-03
3.697503859856170e-02	-7.809746e-03
3.697586270657047e-02	-7.553919e-03
3.697663266246619e-02	-7.314719e-03
3.697748990316494e-02	-7.048202e-03
3.697835572545010e-02	-6.778809e-03
3.697935035337657e-02	-6.469092e-03
3.698041554860668e-02	-6.137121e-03
3.698167336047750e-02	-5.744768e-03
3.698311009927228e-02	-5.296165e-03
3.698488239033648e-02	-4.742199e-03
3.698710405855493e-02	-4.046948e-03
3.699001186137060e-02	-3.135807e-03
3.699441521802310e-02	-1.754151e-03
3.700239896990562e-02	7.536301e-04
3.701248793546462e-02	3.919176e-03
3.702321482141456e-02	7.267317e-03
3.703381858113289e-02	1.054465e-02
3.704537073853784e-02	1.406136e-02
3.705808646002988e-02	1.784597e-02
3.707284092016759e-02	2.209309e-02
3.708988281191271e-02	2.676025e-02
3.711070349876766e-02	3.204118e-02
3.713665984889856e-02	3.784835e-02
3.717145604752158e-02	4.403387e-02
3.720481453863985e-02	4.799839e-02
3.722118075457526e-02	4.918252e-02
3.723863923441018e-02	4.987267e-02
3.726077135356433e-02	4.988553e-02
3.728253402925991e-02	4.895897e-02
3.731783369530492e-02	4.552692e-02
3.737417613171361e-02	3.553788e-02
3.745951982904051e-02	1.258055e-02
3.755717607904051e-02	-1.757851e-02
3.762847151919350e-02	-3.611805e-02
3.766674081286873e-02	-4.331291e-02
3.769321343443376e-02	-4.685096e-02
3.771252158720625e-02	-4.862008e-02
3.772805749919277e-02	-4.952556e-02
3.774473551311620e-02	-4.997265e-02
3.776304268461973e-02	-4.983220e-02
3.778622847560207e-02	-4.871020e-02
3.782379542718815e-02	-4.472085e-02
3.788351882019293e-02	-3.341320e-02
3.797291123596696e-02	-8.469157e-03
3.807056748596696e-02	2.145014e-02
3.813471784325888e-02	3.744688e-02
3.817092966280534e-02	4.395529e-02
3.819622064869308e-02	4.717255e-02
3.821475619068569e-02	4.877907e-02
3.823083687109604e-02	4.963800e-02
3.824631824629481e-02	4.998662e-02
3.826363135405352e-02	4.981672e-02
3.828718571882972e-02	4.864145e-02
3.832533819721770e-02	4.450199e-02
3.838592647949811e-02	3.284670e-02
3.847632127901000e-02	7.411477e-03
3.856039634183078e-02	-1.852194e-02
3.861885060886907e-02	-3.396324e-02
3.866802509477657e-02	-4.351307e-02
3.869776594778824e-02	-4.733127e-02
3.871590730399647e-02	-4.885722e-02
3.873226752771136e-02	-4.968998e-02
3.874885977773920e-02	-4.999872e-02
3.876457619438627e-02	-4.979045e-02
3.878872188952781e-02	-4.852745e-02
3.882781225382901e-02	-4.414229e-02
3.888977853536539e-02	-3.192478e-02
3.894070338560108e-02	-1.820059e-02
3.898431266654954e-02	-4.920345e-03
3.902846932570087e-02	8.896282e-03
3.908522650455946e-02	2.551329e-02
3.914705150893056e-02	3.989948e-02
3.918174583380870e-02	4.547215e-02
3.920407256912980e-02	4.793258e-02
3.922062395908198e-02	4.915072e-02
3.923796532427108e-02	4.985712e-02
3.926051973014778e-02	4.989082e-02
3.928212465974092e-02	4.898492e-02
3.931717239981002e-02	4.561242e-02
3.937313614786346e-02	3.576695e-02
3.945801390844209e-02	1.303786e-02
3.951071433439422e-02	-3.363465e-03
3.955382016514565e-02	-1.658769e-02
3.959712971341965e-02	-2.865501e-02
3.964244341851055e-02	-3.901041e-02
3.968666597235308e-02	-4.609307e-02
3.970768292598025e-02	-4.824300e-02
3.972333678011437e-02	-4.929998e-02
3.974125458405622e-02	-4.992453e-02
3.976174672614949e-02	-4.986387e-02
3.978412071270068e-02	-4.885535e-02
3.982039553949202e-02	-4.518830e-02
3.987819820888217e-02	-3.463779e-02
3.994797685883345e-02	-1.605407e-02
3.999739619073782e-02	-8.179743e-04
4.000159223636715e-02	5.002075e-04
4.000998432762582e-02	3.134612e-03
4.002676851014316e-02	8.369982e-03
4.004264105246844e-02	1.323639e-02
4.004374839065588e-02	1.357154e-02
4.004596306703075e-02	1.423984e-02
4.004846508759159e-02	1.499153e-02
4.004981478232565e-02	1.539550e-02
4.005074988506534e-02	1.567473e-02
4.005138875228578e-02	1.586519e-02
4.005187888296110e-02	1.601114e-02
4.005227438384289e-02	1.612880e-02
4.005260881592183e-02	1.622821e-02
4.005291897625187e-02	1.632034e-02
4.005320427719393e-02	1.640504e-02
4.005347289446017e-02	1.648473e-02
4.005376916852162e-02	1.657258e-02
4.005403604359890e-02	1.665165e-02
4.005433727424448e-02	1.674086e-02
4.005468428427961e-02	1.684354e-02
4.005506587925422e-02	1.695637e-02
4.005550924279926e-02	1.708733e-02
4.005614377464448e-02	1.727454e-02
4.005685745737233e-02	1.748477e-02
4.005773480682769e-02	1.774273e-02
4.005897214094133e-02	1.810561e-02
4.006066724460691e-02	1.860097e-02
4.006082923438867e-02	1.864819e-02
4.006115321395220e-02	1.874259e-02
4.006180117307925e-02	1.893116e-02
4.006204286970834e-02	1.900141e-02
4.006218028471783e-02	1.904134e-02
4.006218030537079e-02	1.904134e-02
4.006218033290807e-02	1.904135e-02
4.006218038798263e-02	1.904137e-02
4.006218049813177e-02	1.904140e-02
4.006218071843003e-02	1.904146e-02
4.006218115902657e-02	1.904159e-02
4.006218908976412e-02	1.904389e-02
4.006219702050168e-02	1.904620e-02
4.006220495123923e-02	1.904850e-02
4.006221288197678e-02	1.905081e-02
4.006222081271434e-02	1.905311e-02
4.006222874345190e-02	1.905541e-02
4.006223667418945e-02	1.905772e-02
4.006229307054539e-02	1.907410e-02
4.006232385392322e-02	1.908303e-02
4.006236313577027e-02	1.909444e-02
4.006238623679311e-02	1.910115e-02
4.006242161601439e-02	1.911142e-02
4.006246243427659e-02	1.912327e-02
4.006250941873483e-02	1.913691e-02
4.006256541288970e-02	1.915316e-02
4.006263857298084e-02	1.917438e-02
4.006271371991346e-02	1.919619e-02
4.006282826227444e-02	1.922941e-02
4.006296004233015e-02	1.926762e-02
4.006317340896509e-02	1.932945e-02
